Acai Bowls,Asian Fusion,Barbeque,Buffets,Burgers,Cafes,Cafeteria,Cajun/Creole,Chicken Wings,Child Care & Day Care,Coffee & Tea,Coffee & Tea Supplies,Coffee Roasteries,Comfort Food,Comic Books,Donuts,Empanadas,Fast Food,Food,Food Court,Food Delivery Services,Food Stands,Food Tours,Food Trucks,Juice Bars & Smoothies,Junk Removal & Hauling,Lounges,Pizza,Pubs,Restaurants,Salad,Sandblasting,Sandwiches,Seafood,Specialty Food,Steakhouses,Tacos,Vegan,Vegetarian,business_id,name,address,city,state
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n874MqUWsFiJ7NGxorBTUg,Napoleon Burger,4229 Main St,Philadelphia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,uz9ZD1yBqoaAbwewhH2ZvQ,Wendy's,5701 Read Rd,New Orleans,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,pjH0S-oIJ_vNcWaTiwy43w,Tijuana Flats,180 S Belcher Rd,Largo,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3pFjE0o4yiSsD1PYICijmw,Perera Cuban Cafe,5772 54th Ave N,Kenneth City,FL
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,aZF7h8tFBnRCJc1f6gUm9w,Foxy's Cafe,160 107th Ave,Treasure Island,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n5i09tgSuzv9ZeIN9Qe5oQ,Rooster & the Till,6500 N Florida Ave,Tampa,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,e7Gz3lB7LwH-qTzUqqtZsA,Boston Market,5200 Baltimore Park,Clifton Heights,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3KzUsDyQVNCT7sTALCr2eg,El Jacalito,309 S Black Horse Pike,Blackwood,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,PSpXwP98W7ofZWYwkJSLCA,Jason's Deli,"6061 E Broadway Blvd, Ste 101",Tucson,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3S-u4euLhybQzOuaTAZOpg,Taco Bell,1805 Veterans Memorial Blvd,Metairie,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Ql6riYoCy839fBoBtfr6Tg,Pranzo,102 W Germantown Pike,East Norriton,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCmVytJZ7bTt-LnxVdkRew,Roulé Rolled Ice Cream,401 Huey P Long Ave,Gretna,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,njNxIjW06NxED_1DWrJwKQ,Jonathan's Cork,6320 E Tanque Verde Rd,Tucson,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,AMi1h-goNueHf_Lvx4Cu4g,Whole Foods Market,3761 State St,Santa Barbara,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ryGwDtxLX9crWxXQMfFAvQ,Smart & Final,217 E Gutierrez St,Santa Barbara,FL
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,PhtJ9DPMzpC61NI2jiiWWA,Huddle House,9800 Westbank Expressway,Westwego,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,q74ZX3o477i3jspGBc3Hvw,Tamarind,7265 N La Cholla Blvd,Tucson,CA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tj4wSUTLmxBCU2ZTL-mSsQ,Burger King,350 Columbia Ctr,Columbia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,UvDud4vaI7l_JlBV3E1mHg,Bazil's,"4777 E Sunrise Dr, Ste 119",Tucson,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,WqRg5gJ1X_-Ps840plIlLg,Center Square Tavern,120 Ctr Sq Rd,Woolwich Township,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vo9fdA1nef7nVY89xiSwpQ,Little House Farmers Market,3295 62nd Ave N,St. Petersburg,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,SqkBIkfYOkwJrdehXBvVIQ,Chris' Ice Cream,1484 86th Street,Indianapolis,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,kwsjuXKb6oLv8PbEWumhJQ,Burger King,112 N Oxford Valley Rd,Fairless Hills,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,lbGQ0fIfpiqltPCtRGt80w,Old Town Pub,135 Farnsworth Ave,Bordentown,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TkcA5ieREOdWMY_GcXYUeQ,Broadway Food Store,2223 Broadway St,New Orleans,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VRGS76RTMclRUD8n3H30yg,South Philly Bar & Grill,1235 E Passyunk Ave,Philadelphia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nm8bahGf75QNvtRTAMCuRA,Jake's Gluten Free Market & Bakery,12570 W Fairview Ave,Boise,CA
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,j43CKlz11Id4TQDJ3wA4HQ,McDonald's,4166 Mariner Blvd,Spring Hill,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,npgM053pAXrWMMlhG2upiA,Hank's Smoked Briskets,3736 Martin Luther King Dr,Indianapolis,FL
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WXxlJiG1QIae0Dasbf-fzA,McDonald's,545 Donelson Pike,Nashville,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,dXTXpAK6IpeR8PLFY7D-AQ,Texas Roadhouse,3801 E Fairview Dr,Meridian,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Y3jBBjHe_YoaRVHBos2S-g,Beef 'O' Brady's,27315 Wesley Chapel Blvd SR54,Wesley Chapel,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,lG5E1ZH-sIuXlDhOZIx6hQ,Felony's Bar and Grill,7285 Forest Oaks Blvd,Spring Hill,FL
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kv3rJDB3LYAF8a4X0f6TIg,Shoney's Restaurant,307 Long Hollow Pike,Goodlettsville,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ulbf3i3tBjltyBOYSse6lA,Wendy's,3419 Lebanon Pike,Hermitage,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,u_o-LMqy7Phu7WcHi1ydsw,400 Degrees,"1 Terminal Dr, Concourse C, C-15, Nashville International Airport",Nashville,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,cSA7NXxqObZqkU0LeNg5zw,The Gambling Stick,501 Gallatin Ave,Nashville,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,t2o7avwuulLs9jYowlgsjQ,Rita's Italian Ice,409 Bristol Pike,Croydon,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PlEnI02D0iKpMt6gS7h_HQ,Sun King Brewing,"7800 Col H Weir Cook Memorial Dr, Concourse B",Indianapolis,FL
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PjTPue4TRCVLjf2wPxSAaQ,Daawat Authentic Indian Restaurant,10015 82 Avenue,Edmonton,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,WhiszINYxORTqsd1q4AMIA,Pesto's Pizza Shop,7802 W Goddard Rd,Boise,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,WoJcgS0d24IA2yGwW-ge0A,Subway,"9954 Lake Forest Blvd, Ste 8",New Orleans,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5Pe3u5AX99_nDi4EfDw0Og,Yanagi,1 Echelon Mall,Voorhees,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,XTWdXSOoUJnIMiVSA-1gDg,Randys Pizza,2906 S Black Horse Pike,Williamstown,FL
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lquy6DNQMynDJfRN2nE26g,WaterWorks Bar and Grill,111 W Fortune St,Tampa,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9xFg3NPiL9gLQZEY2AM9gQ,Subway,160 E Market St,Indianapolis,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,VvQEU1BuLoctkPlOTKm0SQ,La Fonda,2310 Troy Rd,Edwardsville,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8aAmoYpZkNeiztQHjtYaag,Porkopolis BBQ,9802 N Michigan Rd,Carmel,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRB4aR3JyjnomWLnBjKXyg,Hoy Yeung Restaurant,200 N White Horse Pike,Hammonton,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tf2nzjkP8XGIeU-lg767XA,Tredici Enoteca,114 S 13th St,Philadelphia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,XWIJOIHpFR1JrkOIYHILlg,Chumley's Restaurant & Pub,1160 1st Ave,King of Prussia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uiptTJHbqohOvCbKGJL2-Q,La Fiebre Del Sabor Criollo,6311 E Hillsborough,Tampa,FL
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OiffEpCGE6hRrp8k69KJpw,The Corner,6331 Guilford Ave,Indianapolis,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RjWDssHiZfiB8ATazk-2dw,China Cook Express,"711 Evesham Ave, Ste 15",Somerdale,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,izTharKlAOpbSB84anaZ9g,Chuck-A-Rama Buffet,7901 W Overland Rd,Boise,FL
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9OhPfV0C3Q49l5tSre2MuQ,Kabobeesh,4201 Chestnut St,Philadelphia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,J2TZvGFySrShrpBQVxSWYg,Nacho Mama's Food Truck,,Indianapolis,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5uHqdix18wYakIps4lM6Ow,Chickie's & Pete's,2999 St Rd,Bensalem,FL
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bSiDa26a7NN0zIT3XI9GRw,Saffron Indian Cuisine,469 Parsons Road SW,Edmonton,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S7sKdwrSSzwnJqGY4hPkcA,7-Eleven,8019 Mill Creek Rd,Levittown,FL
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8q25GCkL0PngPIlCu2j4Vw,Pangolin Café,"955 S Virginia St, Ste 110",Reno,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-tJx7YTATAtQgjr5aoaufA,Gabby's Banh Mi,9 N Main St,Ambler,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tAENrcGouoH8pz3Zq3gnYg,Authentic Famous Filipino Restaurant,6721 Ulmerton Rd,Largo,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,UfVoHBiKUGya5UhXFOqiLg,ABC Seafood Chinese Restaurant,"2705 54th Ave N, Ste 3",St. Petersburg,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,obTPmmB-moxG6Ka6XFS-PQ,Mobile Meals,"163350 Bruce B Downs Blvd, Ste 48948",Tampa,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,G-FrjKHpQVoH_P1saaMNRQ,Kingston 11,6405 Woodland Ave,Philadelphia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,D8UM3J3mx2cyYPy84yU9ag,Amy's Seafood,100 Westbank Expy,Westwego,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,me_-zWgGZATKrljrJ-jvKA,Pasta House,6546 Pardall Rd,Goleta,FL
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,j4Fw7dF9W8wV3MrJIKDldQ,McDonald's,250 Metro Dr,Warrington,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WX2exxux0FS2HwRVaRdhaQ,Stone's Beer & Beverage Market,1701 Fairmount Ave,Philadelphia,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,wbLXXbI-T6Av71i9AoiZRQ,Cleveland-Heath,106 N Main St,Edwardsville,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,sOOuxhfGb00z3MaGk2YANA,Tower Hill Brewery,237 W Butler Ave,Chalfont,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,om9K3nwOB7B-bBP8rAP-PQ,Gershys Cafe & Pastry,"4500 140th Ave N, Ste 107",Clearwater,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BgJd7ouZ5er-DaomJsn7tA,Drew Park Stadium Cafe,4406 N Cortez Ave,Tampa,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9xPOVj54VVum7SLZx0zcZQ,Omakase Umi,2900 W Excursion Ln,Meridian,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,j9caG-d24UE8LcaRAVz7gA,Cheeseburger Charley's,4510 Harding Pike,Nashville,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CsSkl71x8DYLWaLcvwVRMA,PrimoHoagies,1304 W Chester Pike,Havertown,FL
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V66EXhrxKanesMhoOqsORw,Shorty's Sunflower Cafe,1494 N Charlotte St,Pottstown,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,XXVie9MI2oQz1OzfzSAOhw,Forest & Main Brewing Company,33 E Butler Ave,Ambler,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mxz6YKVNVZvL3h0QzTQlZg,Schnucks -St Louis,8867 Ladue Rd,St. Louis,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8CG5nPzDkMkQEsH1k_hdVA,Anthony's Coal Fired Pizza,"100 Welsh Rd, Unit K",Horsham,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,SqvDX-LMjyjEE50eNyDuzQ,Zinman's Food Shop and Vegan Bistro,111 W 4th St,Tucson,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BSySvU0m9oPcGppycoHRng,Sweet Charlies,"1010 Central Ave, Ste 102",Saint Petersburg,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiq1nfrHSfHIoEnt8NaCnw,Pueblo Viejo Mexican Grill,430 Long Hollow Pike,Goodlettsville,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,vdg_pr7LsJIYUUgVRzPmDA,Angelo's Bistro,"1935 Mallory Ln, Ste 200",Franklin,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ym3wTiETdfAtwPtWCCJUQg,Baskin-Robbins,"11200 E M L King Blvd, Ste 102",Seffner,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y6WDt1LiVZNNDCN8dR_bZg,Lane Farms Produce Stand & Patch,308 S Walnut Ln,Santa Barbara,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7UbXvL4SnVEDtx8oJbbuhw,Speedway,4069 State St,Santa Barbara,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6gH1VR1YwBBOg8nUCPki2Q,Pioneer,1110 Shelby St,Indianapolis,FL
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Bg-pr0kSSSueJ2_3Fapu3A,Domino's Pizza,3956 Clarksville Pike,Nashville,FL
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,IIg_XileiB4DRqlTAuVdMQ,Bonanza Casino,4720 N Virginia St,Reno,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wy0s9C_EXanhfTgErtZssA,Tropical Liqueurs,1800 S 10th St,Saint Louis,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,998PnfT0eWDMyJjtBhmRxA,Taco Bell,2201 State Road 60 E,Valrico,FL
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,sjosv3U_wxN3Zigr7gIx2g,Nature's Food Patch Market & Café,1225 Cleveland St,Clearwater,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,dAoEFqfP19-MuD87r3l4wg,Diana's Pizza & Restaurant,2367 Neshaminy Blvd,Bensalem,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lYLzUHaaBelq7Bx6flg-Zg,Da Baldo's Trattoria,3518 Hampton Ave,Saint Louis,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3R7-1ne_cimu3q03fqsPhA,Ewing Cakes & Pasteries,831 Pkwy Ave,Ewing,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0wG8zW9TofWKqECQ_Cxx8g,The Kitchen Consigliere,8 Powell Ln,Collingswood,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OSoLQDRmnHVLlJerXTOUvQ,Friendly Tavern,18121 Gulf Blvd,Redington Shores,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,orZnqI9zBn0YsBuoEuSJUw,Royal India Spice Market,455 W DeKalb Pike,King of Prussia,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,_kJzi_k6LwtE3phJFxNOzA,Sorriso Italiano,901 Embarcadero Del Mar,Isla Vista,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,zJArQ1uARHmSDrW-ftRV5g,La Lupe Restaurant,1201 S 9th St,Philadelphia,CA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,42vNowh6duuZ0vGtCkRVkA,Don's Deli and Catering,1509 Meetinghouse Rd Uppr,Boothwyn,FL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,onAxL1mLxQb4TzZrJ2rYMg,Harry G. Ochs & Sons,Reading Terminal Market,Philadelphia,FL
