business_id,name,address,city,state,postal_code,postal_code,latitude,longitude,stars,review_count
JD4yd4N8HCDziaJKJXk2yA,Tori's Oatmeal Lounge,"555 Storke Rd, 3301",Goleta,FL,93117,93117,34.42051005,-119.8706622631,2.5,5
Y6K9DT44-4Md-ycMkC0nLg,Yum Yum Bake Shops,100 Bethlehem Pike,Colmar,CA,18915,18915,40.266988,-75.2547617,4.5,182
jvQrDZjtJdQj_jluWjEJ_g,Boston Market,891 Hurffville Rd,Woodbury,FL,08096,08096,39.8368143322,-75.0886452198,2.0,18
GjpMXrlTWpADpyUR1WByNA,Coffee Cartel,2 Maryland Plz,Saint Louis,FL,63108,63108,38.6446320511,-90.2616977999,3.0,289
sMPNSmxjHXRi_j1dibsEzA,Dona Provis,183 N Broad St,Carneys Point,CA,08069,08069,39.736311,-75.463525,4.0,5
SaJHvbrvy-ndxLf85mAVXA,High Point Cafe,7210 Cresheim Rd,Philadelphia,FL,19119,19119,40.0575169,-75.1946237,4.0,46
aiD1s5zPzi4nPZXaEa2mTw,Mi Bandera,7748 W Hillsborough Ave,Tampa,FL,33615,33615,27.9960638,-82.5681599,4.0,63
ZtTfb4M-7A1QdHJlvv-yqg,Zuzu Candies,,Santa Barbara,FL,93101,93101,34.4225705,-119.7054677,5.0,5
mDTJ6OVTQhBk6b_wK32YfA,Taco Bus,505 S Gulfview Blvd,Clearwater,FL,33767,33767,27.9682448516,-82.8284020112,4.0,168
fxhDq0pLy47JzG1uqaQx3w,Farrell's On the Island,221 E Davis Blvd,Tampa,FL,33606,33606,27.9269061,-82.4531989,4.0,74
fsE2w3GzeO84tdIWf9TL4w,Blaze Pizza,12010 104 Ave NW,Edmonton,FL,T5K 0G6,T5K 0G6,53.554091,-113.527985,4.5,63
b3NuWahBwxqmKrPXRna12g,Petey Brown's At Grand Hyatt Tampa Bay,6200 W Courtney Cmpbll Cswy,Tampa,FL,33607,33607,27.96248,-82.549574,3.5,5
lZQQevP0LCYMfm34e0xSsw,St. Louis Taco & Grill,"1820 Market St, Ste 221",Saint Louis,FL,63103,63103,38.6278342273,-90.2073190185,3.0,5
3euS__1BAL3ETiIuecS6ZQ,Theo's Neighborhood Pizza,"1212 S Clearview Pkwy, Ste D",New Orleans,FL,70121,70121,29.9600963032,-90.1853465571,3.5,107
NBnCQ51OSgf9RYEczzRKkw,Paella Nola,,New Orleans,FL,70118,70118,29.9450835,-90.1261013,5.0,6
qd0boC38gSOci6LRS67akw,Boston Market,18 E Germantown Park,Norristown,CA,19401,19401,40.1401404,-75.3112051338,3.0,26
EVvrAAvnlAGy-dZSmCTV6w,The Chocolate Cafe,30 Monument Cir,Indianapolis,FL,46204,46204,39.76769,-86.1583969,2.5,7
MFCj-66eWaMQjpnGc-779Q,Domino's Pizza,2554 Gladiator Dr,Fenton,FL,63026,63026,38.5268822,-90.4874539,2.5,10
EZvu5vckQIsh0aVTK2Ylkw,A Taste of Philly,222 E Market St,Indianapolis,FL,46204,46204,39.7686835,-86.153515,3.5,8
ZJvs_CjcdItwywd0lYtRMA,Mr. Softee Store,203 S Burnt Mill Rd,Voorhees Township,FL,08043,08043,39.8545269495,-75.0068770722,3.0,5
ijU7hEUbD1Nq7KKbi4nyeQ,I Bike Santa Barbara Wine Country Tours,113 Harbor Way,Santa Barbara,CA,93109,93109,34.4037623,-119.6942723,5.0,79
A3FD_WGaUBASqbR8ID6ZUA,Subway,"Hollick Kenyon Landing, 5237 - 167 Ave NW",Edmonton,FL,T5Y 0L2,T5Y 0L2,53.6273860745,-113.4160065651,2.0,5
Rag7H_6BDv9SBoMZxLqD-w,Ten Asian Food Hall,"706 Haddonfield Rd, Ste 5",Cherry Hill,CA,08002,08002,39.9297617,-75.0314522,4.0,96
TIfwX3RbjD2ujSCwGx19EA,Condado Tacos,"4031 Aspen Grove Dr, Ste 108",Franklin,FL,37067,37067,35.9384748,-86.826337,3.5,46
Zx05t1cRAipPrpQOtzd9RQ,Brics,901 E 64th St,Indianapolis,FL,46220,46220,39.8721596,-86.1421736,4.5,417
vRj1rgF4ZpwGt97MbcRzqg,Serendipity Homemade Ice Cream,8130 Big Bend Blvd,Saint Louis,FL,63119,63119,38.5917238,-90.3379128,4.0,176
fBRoUhkpEXLI_QQUJ0du8Q,Rajdhani Groceries & Cafe,"1453 Bell Rd, Ste 106",Nashville,FL,37211,37211,36.0450628,-86.686838,4.5,38
5yjHCLzwHgjKNNHgAaUC8Q,Buffalo Wild Wings,1390 West Irvington Rd,Tucson,FL,85746,85746,32.1637246709,-110.994393,2.0,134
HR8YcViyiuHAv89KwpVZbg,Pizza Hut,"2700 Gallatin Pike, Ste C",Nashville,FL,37216,37216,36.1991266,-86.7403395,2.0,13
4B62BlwlY2fb9asInI2vkg,Wingo Taco Truck,13TH And Norris,Philadelphia,FL,19122,19122,39.9829283,-75.1547321,4.0,18
ZGOuX60oNVHWjcnnCnXXMw,Crazy Bowls & Wraps,12704 Olive Blvd,Creve Coeur,FL,63141,63141,38.6790978473,-90.471875642,4.0,53
EsBfxRx8SbeY6Oamz2BkxQ,Domino's Pizza,2004 Belcourt Ave,Nashville,FL,37212,37212,36.136948,-86.7996,2.0,43
EfXTQPiVBym_2KoG7-XeSw,Banh Mi So 1,4071 S Grand Blvd,Saint Louis,FL,63118,63118,38.5828678,-90.2448596,4.0,253
7K-oLyEYeLhWEVp6KtAO9A,Howell Living History Farm,70 Woodens Ln,Lambertville,FL,08530,08530,40.3405954,-74.90222,5.0,18
MvtDGPL46YxAPvhVuKJO4g,Cholulas Mexican Restaurant,1500 N Illinois St,Swansea,FL,62226,62226,38.5300868,-89.9844969,4.5,62
JJdHznAJncfYldJDSsM8wA,Taco Bell,5570 East Travel Plaza Way,Tucson,FL,85756,85756,32.0787726,-110.9268201,2.0,9
qvXw3V4_9Pu4E7Qoi7-cKA,Fala Bar,"38 W Victoria St, Ste 108",Santa Barbara,FL,93101,93101,34.4236075,-119.7070539,4.5,70
cyqCxrR-KDTMQUmGW91S2w,Rockin Gators Bar & Grill,9538 Gravois Rd,Saint Louis,FL,63123,63123,38.552319,-90.322959,3.0,5
bPG31L-SRPgzOSsMg4mSXw,Taco Bell,4212 East Judge Perez Drive,Meraux,FL,70075,70075,29.9344359,-89.921874,1.0,5
BVv3JFBNRQW3pX9cTZizkQ,Salvo's Seafood & Deli,7742 Hwy 23,Belle Chasse,FL,70037,70037,29.864751,-89.9998179,4.0,258
KuAaIZIACr2uMSK1UDtueg,East Park Donuts & Coffee,700 Main St,Nashville,FL,37206,37206,36.1742796,-86.7606101,4.5,130
DoROztg9S9fH3L-sIve2uA,The Box Spot,1700 N Claiborne Ave,New Orleans,FL,70116,70116,29.972856461,-90.0629748148,4.5,5
LG9WtCRXx_PAr0y4nO0qjg,JoStella Coffee,701 S Virginia St,Reno,FL,89501,89501,39.518131,-119.809443,4.5,89
DkVFvHGyNBGuPMzI9Zdt1A,Dat Dog,5030 Freret St,New Orleans,FL,70115,70115,29.9351109,-90.1088662,4.0,598
cbqE6Y8OXvfhZuyz2Gdchw,Burger King,76 E Patriot,Reno,FL,89511,89511,39.4523772,-119.776646,1.5,65
QM-PT8u_miuQ9bjNNs8V-Q,Maritana,3400 Gulf Blvd,St. Pete Beach,FL,33706,33706,27.7092613,-82.7375379,4.5,181
SjpcAtkrsnrDfELgMNrAgQ,Geraghty's Pub,148 W Broad St,Burlington,FL,08016,08016,40.0760892,-74.8630247,4.0,40
QIQtrjjCNTdZDwqLbScpeA,Papa Bears Chicken,1938 E 46th St,Indianapolis,FL,46205,46205,39.8404669,-86.1278805882,4.5,70
oY7Ys1bgymDCpv_y055y8w,Bagels Plus,2706 E Fletcher Ave,Tampa,FL,33613,33613,28.0695359,-82.4286123,4.5,243
HTA_BhZ9ptTTurDlm-cxew,Just Jackies Food Truck,,Philadelphia,FL,19131,19131,39.9915379,-75.2187346,3.5,6
iTlHvgFabEXSsM8s-jZBnA,Hunter's Farm & Market,1101 Union Landing Rd,Cinnaminson,FL,08077,08077,40.014628,-74.988135,4.5,12
Djw3DqUkL3mSf2hdXDP4pQ,Lyrics Restaurant and Catering,"230 Franklin Rd, Ste 11-L",Franklin,FL,37064,37064,35.932441449,-86.8606728767,3.5,8
fOi_Iv5S_Dr64f7GBjcovw,Boston Market,5665 Georgetown Rd,Indianapolis,FL,46254,46254,39.8553067634,-86.2396297306,2.0,13
tYxU4XLamXzfX07tzJ08rg,Hardee's,1609 Columbia Ave,Franklin,FL,37064,37064,35.9051014,-86.8747646,1.5,12
oY_tXMnghvs6XGL6wHZAAA,King of Steaks,997 Kings Hwy,West Deptford,FL,08086,08086,39.817642,-75.192137,4.5,6
xkJHtEFuPGx8ucGmItChjQ,China King,10239 Lincoln Trl,Fairview Heights,FL,62208,62208,38.5933583,-90.0057924,4.5,15
V1fOXkZIR95DUBYCKCh9Ng,Roma Pizza II,416 Town Ctr,New Britain,FL,18901,18901,40.2971245,-75.1903941,3.5,9
PdB6d0mf0WvG6EkLiF88gw,Have-A-Burger,1002 Darby Rd,Havertown,FL,19083,19083,39.9769527,-75.3043191,4.0,59
jfSoS0zeteAuEJvGaTzN4g,Primo Bacio,8460 Limekiln Pike,Wyncote,FL,19095,19095,40.083719,-75.163522,3.0,12
4mEqLXZD6aU3ymapf_hbIw,Pat's Pizzeria,3604 Lancaster Pike,Wilmington,FL,19805,19805,39.7543999,-75.5943011,3.0,24
bKeKYs8NycSzIYvpT_6ncg,Greenhill Deli-Pizza,2501 W 4th St,Wilmington,FL,19805,19805,39.7517387,-75.5785689,4.5,15
Ly5ZufF2AQuDqN8Sbw4Gag,The Peached Tortilla,2900 W Excursion Ln,Meridian,FL,83642,83642,43.5964395,-116.4287965,4.0,9
t3SxZckwrIk0Vp7F3OOz-w,34 East Tavern,34 E Butler Ave,Ambler,FL,19002,19002,40.1540904,-75.2229514,2.5,49
-0EdehHjIQc0DtYU8QcAig,New Tung Tung Two Restaurant,7040 Land O Lakes Blvd,Land O Lakes,FL,34638,34638,28.2601545,-82.4748164,3.0,35
peomsQ8wq84wK1j2RjZnjQ,Pueblo Lindo,"3327 N Eagle Rd, Ste 170",Meridian,FL,83646,83646,43.63529,-116.355879,4.0,174
_iMbkJx7AnLN9T2Kaf6I4w,Comfort Food and Kitchenette,437 Alden Ave,Morrisville,FL,19067,19067,40.2035637,-74.8082823,4.5,111
aw55kusa9pAavMAERrQb1w,Charlie's St Joe Market,31945 St Joe Rd,Dade City,FL,33525,33525,28.376315,-82.287296,4.0,5
eCnHSfwrco1Vs3m-iRcavw,Timber's Roadhouse,10 Winchester Canyon Rd,Goleta,FL,93117,93117,34.4330719537,-119.89954919,4.0,30
T0DweLWjbJQMcni0H6LynA,Margaret Kuo’s - Granite Run,1109 W Baltimore Pike,Media,FL,19064,19064,39.9168229815,-75.4334432316,3.5,32
6aplHV7NKIJQGmMBLanzfg,Meijer,150 S Marlin Dr,Greenwood,FL,46142,46142,39.614282,-86.161959,3.0,26
Q_UwDFevSlwptsVWg_mjqA,Taco Bell,9120 Rockville Road,Indianapolis,FL,46234,46234,39.764107004,-86.3238599499,2.0,21
93vym-VlZE1rk_zMhPhgEQ,Walgreens,901 Old York Rd,Jenkintown,FL,19046,19046,40.1068677,-75.1231019,3.0,5
Z8Ogntx3BWTvzxOFJnL5xA,Concetta's Italian Restaurant,600 S 5th St,Saint Charles,FL,63301,63301,38.778461,-90.4881083,3.0,68
BTfFrTBvwBzWIdl9B1gueA,Carmen's Pizza,Milmont Ave & Mac Dade Blvd,Folsom,FL,19033,19033,39.886031,-75.336714,4.5,29
Q2nzFY8itqK3v51tKNV5Qw,Once Upon A Vine,13185 Spring Hill Dr,Spring Hill,FL,34609,34609,28.4686599,-82.5086905,5.0,6
gFoMuC0IB99Mf2_6yR-QQg,Piggly Wiggly,2900 W End Ave,Nashville,FL,37203,37203,36.1449309,-86.8136867,3.5,19
vOTMHgrhjnKEn2Sy_oKExQ,Playtime Learning Academy,4701 Ehrlich Rd,Tampa,CA,33624,33624,28.0849763,-82.5258032,5.0,5
NmefSG6_8TVMC_0aJTfaRA,Gyros & Seafood Express,2010 Town Center Blvd,Brandon,FL,33511,33511,27.926146,-82.3167902,3.5,23
hJl2iR6T7ZQ0dr18JgQSpg,St. Louis Bread,6734 Clayton Rd,Richmond Heights,FL,63117,63117,38.634406,-90.3177479,2.0,76
TgN1itHZeTW-Yynuuke-Ew,Denny's,6241 Crawfordsville Rd,Indianapolis,FL,46224,46224,39.8004736491,-86.2694813126,2.0,37
V5_4Otad8iRk_ePqpHW5xg,Mozzarelli's Pizzeria,30036 County Line Rd,Wesley Chapel,FL,33543,33543,28.1796337,-82.319697,2.5,8
UbRTTaGMwOOvlRJ2KvU3ng,Peppers Cafe,2528 Haverford Rd,Ardmore,FL,19003,19003,39.9945508,-75.2997637,4.5,31
zSDrIt1pYh6-UBzqVOBFyA,Great Wall,5855 Madison Ave,Indianapolis,CA,46227,46227,39.680899,-86.1298543,2.5,22
jopXZhgCjhfx5KjFJKD-vw,Happy Days,119 W Washington St,Millstadt,CA,62260,62260,38.4616665,-90.0936242,4.0,9
hIkPN0IOhDRNiWT7Yr7LYA,Vegas Donair and Poutine,16045 97 Street,Edmonton,CA,T5X 6E4,T5X 6E4,53.6223716,-113.4905534,2.0,7
e4__1wpgPI3OfTLamW8L1A,7-Eleven,3160 Morganford Rd,Saint Louis,FL,63116,63116,38.6022597927,-90.2610433102,2.5,6
jNlRQXyBXAg5fmI6ckgLmA,Walmart Supercenter,4928 State Rd 674,Wimauma,CA,33598,33598,27.7146674,-82.3335595,2.0,37
cxQ3CKel3EEZLYEyu9v3og,Choices Restaurant & Bar,128 2nd Ave N,Nashville,FL,37201,37201,36.1630895121,-86.7750958523,2.5,13
uzp1k2LiBBwEjmSd8dv0DA,Painted Tea Cup,220 S State Rd,Upper Darby,FL,19082,19082,39.961239,-75.2791909,4.5,46
MDS8sWPATga3Mq10xFYfcA,PrimoHoagies,417 E Lincoln Hwy,Exton,FL,19341,19341,40.029373546,-75.6194208562,3.5,41
Mk_amOIn9OPVXw0A4fjomQ,Child Garden Preschool & Kindergarten,455 Hill St,Reno,FL,89501,89501,39.5206713,-119.8139858,4.0,11
GGrbFQSvHAV-ZtYN6GkWQw,Huey P's Pizzeria,139 Huey P Long Ave,Gretna,FL,70053,70053,29.9173841,-90.0656791,3.5,67
MmDwOS74IeHja_v4jzfAgQ,Assembly,1840 Benjamin Franklin Pkwy,Philadelphia,FL,19103,19103,39.9568477,-75.1697412,3.5,193
cQDwJjslebJv5Co7gCm2Yw,Cafe Ana,1201 Anacapa St,Santa Barbara,FL,93101,93101,34.4243818,-119.7035713,4.0,91
ukjcqhA8UcVy5OuRTg6jcw,Eclipse Sports Grill,1830 E Broadway Blvd,Tucson,CA,85719,85719,32.2206763,-110.9448087,2.0,6
FzHkziPh867xpgBxH3_IVQ,Seed,2372 St Claude Ave,New Orleans,FL,70117,70117,29.9685778,-90.0523824,4.0,38
E4hkSa4tQW2FYeiyxG7N0A,The Drawing Board,4123 Chippewa St,Saint Louis,FL,63116,63116,38.58986,-90.2565216,5.0,13
fdwK6VaSLysRv0NE41n00A,Boyz Subs and Steaks,"1900 Greentree Rd, Ste 21",Cherry Hill,FL,08003,08003,39.906002,-74.964977,3.5,6
i5yYuvXqksv6HMPylfIxJg,Wooden Bear Brewing,10150 Brooks School Rd,Fishers,CA,46037,46037,39.935604,-85.9481849,4.0,40
Kfd5R_3t4LI4el1D9YhkQw,Chopstix Chinese restaurant,11068 Spring Hill Dr,Spring Hill,FL,34608,34608,28.460131,-82.541607,2.5,14
q493DBsbxwrdo_dexLmSIA,Arby's,7920 E Speedway Blvd,Tucson,FL,85710,85710,32.2344011,-110.8233708,3.0,19
7xvFSTrr_cYeRWJsY0hokA,Rodriguez L H Wholesale & Retail Seafood,3541 S 12th Ave,Tucson,FL,85713,85713,32.1824693,-110.9770234,3.5,7
IiJ744MOUKmRYAgNFkcs0g,City Diner,"3116 S I-10 Service Rd, Ste E",Metairie,CA,70001,70001,29.9945575376,-90.1548761129,3.5,336
CdiIirSjwWzfX7XsSCk-1g,Ruby Tuesday,8680 Bartram Ave,Philadelphia,FL,19153,19153,39.8877891,-75.2470401,2.5,168
wPqBi698qqmn6a-ySKduaA,Don's Bayou Cajun Cookin',8991 E Tanque Verde Rd,Tucson,FL,85749,85749,32.2599035,-110.79923,3.5,84
x5CfVY1EWkkti2N_eVlfaw,Domani Star,57 W State St,Doylestown,CA,18901,18901,40.3093902377,-75.1320069885,4.0,124
IMJhGf4nyvrL58964xB54A,Schenk's Family Bakery,7951 Verree Rd,Philadelphia,CA,19111,19111,40.0722475,-75.0761885,4.0,44
scf430KfZAuglZdiv44zOQ,Hibachi Japanese Express,1914 State Rd 60 E,Valrico,FL,33594,33594,27.9390313263,-82.2564349458,4.5,60
xBAvGWzKHpWKCdsIN4ofGg,The Canadian Brewhouse,9538 Ellerslie Road SW,Edmonton,FL,T6X 0K6,T6X 0K6,53.425685,-113.478514,3.0,65
lMTXrwRPG2_QcrbZVkXL-A,Publix,3825 E Bay Dr,Largo,CA,33771,33771,27.9152722,-82.747465,3.5,11
NOisvm7prUNnGtkDxZXQdA,Freshway Farmers Market,1685 Main St,Dunedin,FL,34698,34698,28.0190209,-82.7584998,5.0,10
9pc7HKeHRkBIcrjqcP_OeQ,Root Down Brewing,1 N Main St,Phoenixville,FL,19460,19460,40.1343728096,-75.5161316693,4.5,150
2PWmnUV2Leb2Loj0TqxCMA,Mad Mex - University City,3401 Walnut St,Philadelphia,FL,19104,19104,39.9533493175,-75.193518705,3.0,601
K7t7of_sEwuPrwYEvSI8Gw,Raccoon's,3240 Lithia Pinecrest Rd,Valrico,FL,33594,33594,27.89505,-82.246909,2.5,7
hA0h72kDWsguR01u00YUgQ,Subway Restaurants,312 E Lake Rd,Palm Harbor,FL,34685,34685,28.0611991,-82.7095926,3.5,6
HR20EdOKyZ-lIjWv_2JJRQ,Proto's Pizza,345 S 8th St,Boise,FL,83702,83702,43.613843,-116.2054666,4.0,50
bnX0V6v2Iy6j-Py8uyMaxQ,Cristino's Coal Oven Pizza & Restaurant,1701 E 8th Ave,Tampa,FL,33605,33605,27.9609642,-82.4404634,4.0,111
NQbGOi0OUWt_-ra_nles0g,Davio's Galleria,150 Main St,King of Prussia,CA,19406,19406,40.0838625117,-75.4045711267,3.0,25
XjzFw6VRgs9zeHmgqaHIlw,China Garden,5539 Telegraph Rd,Saint Louis,FL,63129,63129,38.4719190026,-90.3071027808,3.5,27
QJJ-k7igmeuZr3DLJWPNdQ,Domino's Pizza,2380 Durham Rd,Langhorne,FL,19047,19047,40.13221,-74.8887227,1.5,26
JgcvaSM05Lj7Mumgb5w0FA,Yen Ching,305 N 9th St,Boise,FL,83702,83702,43.6180705,-116.2031724,3.5,177
xl-HIG2kRB8f7ZR2H_bHnQ,Nonopreps,,Philadelphia,FL,19135,19135,40.0203813,-75.0552739,5.0,10
_5aMfyqG0ei_dLkUqfSWBQ,Bear Canyon Pizza,8987 E Tanque Verde Rd,Tucson,FL,85749,85749,32.2598809537,-110.7996327057,3.5,255
bFbCUDTZF-w8nsKesMIEBw,Shake Shack,8702 Keystone Crossing,Indianapolis,FL,46240,46240,39.9146201,-86.11124,3.5,14
LNk6nq-kR7HMbAIsOx76Dw,Peck's Flame Broiled Chicken,6002 N Hwy 41,Apollo Beach,FL,33572,33572,27.7638598,-82.3964737,3.5,10
CdgLh0KRYAf9aMOo59ViqA,Pizzeria Vetri,640 W Dekalb Pike,King of Prussia,CA,19406,19406,40.089734,-75.384718,3.0,63
9WV05QIvKDnYF2ljNfRWig,Plumsteadville Inn,5902 Easton Rd,Pipersville,FL,18947,18947,40.3874232,-75.1470668,4.0,153
SYL6bNTsT9P7iNt3A1Cwqw,Party Fowl - Donelson,2620 Lebanon Pike,Nashville,FL,37214,37214,36.1697215,-86.6712997,4.0,470
F6L-QB98RXDfNynYuUIYKw,French Market Cafe & Bar,"900 Airline Dr, Terminal B",Kenner,CA,70062,70062,29.9860303,-90.2577609,3.5,17
OOM4WJXEtWbVW50D3MRI-w,ampm,6190 S Virginia St,Reno,FL,89502,89502,39.4698914,-119.7852606,1.5,6
4xupjIXMB2E5th2YkThFcw,Bert and Den's Grille,"4200 S East St, Ste 6",Indianapolis,FL,46227,46227,39.7041326,-86.1524785,3.5,22
8mEueCqI1LMmuxfGVTsJXQ,Boone & Sons Neighborhood Market,1201 Porter Rd,Nashville,FL,37206,37206,36.188811,-86.728841,3.5,11
thex4QGdkbLms1mOdlSkiQ,Living Waters Brewing,"1056 E Trinity Ln, Ste 101",Nashville,FL,37216,37216,36.2033097,-86.7414476,4.5,65
PQKY258MwEF9MkL9eVJB1A,Crossroads Coffee Company,8898 E Tanque Verde Rd,Tucson,FL,85749,85749,32.2574442607,-110.8027185075,4.5,99
R3rHtD5-NW-iEzZ9ETlsUA,Madeira Beach Snack Shack,15100 Gulf Blvd,Madeira Beach,FL,33708,33708,27.8016548573,-82.8027772531,3.5,103
RpwDpXp1ioDO4tvxZsA_bg,Delta Queen Port of Call - Restaurant & Lounge,6035 2nd St,Kimmswick,FL,63053,63053,38.3660002,-90.3637668,3.0,29
k27OsQ3Bwpkr_cZkS2BO2A,Yen Ching Restaurant,2840 De La Vina St,Santa Barbara,FL,93105,93105,34.4376229,-119.7262251,2.5,44
t2dM6yz400KMu7n263HCew,Lewis Country Store,5106 Old Hickory Blvd,Nashville,FL,37218,37218,36.2122222211,-86.9201603243,3.0,47
g3zadDjEe-r0OKWTPQXVww,Market Wagon,,Indianapolis,FL,46250,46250,39.904342,-86.0631561,4.0,18
kEVD5EijRvbnoJUZsufabA,P.F. Chang's,400 Lombard St,Saint Charles,FL,63303,63303,38.7665817,-90.4940763116,2.5,149
pxV25vMObcPZJjM2_i-TNg,Greenbrier Pizza & Pub,2534 Broad St,Greenbrier,CA,37073,37073,36.427025,-86.805235,4.0,12
smhunYEIv0HjziHb7VSa7Q,McDonald's,222 E Main St,Collegeville,FL,19426,19426,40.184927,-75.451165,2.0,14
HKWPTSCQh44dntbib9kLSw,Sahm's Tavern & Big Lug Taproom,433 N Capitol Ave,Indianapolis,FL,46204,46204,39.773952,-86.1609483,4.0,102
yuPvBtME-EkSfA5T2L80gA,Texas BBQ,10 N Lewis Rd,Royersford ,CA,19473,19473,40.1917068,-75.5321736,4.5,29
VDcjrvq1wZhVc_qVcDaa-Q,Los Sarapes Horsham Mexican Cuisine Margarita and Tequila Bar,1101 Horsham Rd,Ambler,FL,19002,19002,40.2098297,-75.1826729,4.0,193
-oLUNNkVi0Wdikuc4LlQ_Q,Sabor Paisa Restaurant,7006 Hanley Rd,Tampa,FL,33634,33634,28.014026,-82.562889,4.0,15
21IkQYUsyfl8MWYy_wQxfw,Jimmy John's,"600 Canal St, Suite 102",New Orleans,FL,70130,70130,29.95229,-90.068564,2.5,18
AjDgeSOxE8I8bC0gYOwkBg,AFC Kitchen,700 Macdade Blvd,Collingdale,FL,19023,19023,39.9120066,-75.2764711,4.5,6
tvovTRsUAdLSogVS3m93OQ,Curious Gourmet,"334 Main St, Ste 100",Franklin,FL,37064,37064,35.9250632,-86.8698428,3.5,6
hOIKRzi-BQK4HRo2pl9bFg,Arby's,13094 Publishers Dr,Fishers,FL,46038,46038,39.9776578,-86.003028,3.0,11
STwdgdVYWm-pBDF1JIpAVA,Vic Sushi & Thai Cuisine,2720 Easton Rd,Willow Grove,CA,19090,19090,40.1698003,-75.1270294,4.0,152
63aGJxza48Gxm7EuWTuxVg,Shangri La,"101 Springdale Rd, Suite B-11",Cherry Hill,CA,08003,08003,39.8615142419,-74.9760540411,4.0,28
_S3aPjxR-bjtSIvQ58ME1Q,Mezzaluna,5749 Main St,New Port Richey,FL,34652,34652,28.250427,-82.718875,2.5,13
qBHwXD1OiUnI9q7HaBOPHQ,La Fondita Express,3010NOLENSVILLE Pike,Nashville,FL,37211,37211,36.1072369628,-86.7429914506,4.5,7
K9FxZpQfORYyRq1jrM00zw,Beech Grove Meat Market,423 Main St,Beech Grove,FL,46107,46107,39.7214445,-86.0870842,2.5,5
P8kjoYSMmIYjoL9TAGAYzA,Bandeja Paisa,"91 Holmes Blvd, Ste E",Terrytown,FL,70056,70056,29.9199739,-90.0327625,4.0,21
tg_A6ovp_Yk3fi-sb4HQjQ,Children Of America Southampton,345 Knowles Ave,Southampton,FL,18966,18966,40.1672691,-75.0496988,3.5,5
IzUXCIMWeocK1fJHdrgJgA,Naf Naf Grill,60 Geoffrey Dr,Newark,CA,19713,19713,39.6875661,-75.6523571,3.5,50
tNoqVTP-oWqHKl9zKNzBJw,Gagan Indian,531 Rt 38 W,Maple Shade,FL,08052,08052,39.9434648,-74.9824844,4.0,22
r5sCZFp7akbzSbMwRExsDA,Outback Steakhouse,12832 137 Avenue,Edmonton,FL,T5J 1W5,T5J 1W5,53.5384455,-113.4950003,2.5,25
pXxYdmtrWY_gl7ezGFyM_g,Estela's,4015 S Dale Mabry Hwy,Tampa,FL,33611,33611,27.9058005,-82.5065522,2.0,27
Ho4BOtefvqlhVoj3-_kUyA,Chong's Dumpling House,13 W Main St,Lansdale,FL,19446,19446,40.2418861389,-75.2840499878,3.5,59
tmr5jPAescECoAcsGlChDA,Maglio Sausage,3632 S 3rd St,Philadelphia,FL,19148,19148,39.901575199999996,-75.1554563,5.0,14
h_RQXD7IKwDkVU_n67UG4w,Soulard Coffee Garden,910 Geyer Ave,Saint Louis,FL,63104,63104,38.6084576,-90.2051703,4.0,397
mAhrJgrj5ydEl4FK5yqJeg,Istanblu Restaurant & Grill,1919 E 7th Ave,Tampa,FL,33605,33605,27.96004,-82.437226,3.5,83
MtCiGn5egsWHFRP1YMvrJw,Publix,4324 Harding Pike,Nashville,FL,37205,37205,36.1268904,-86.847335,4.5,54
GRGAUuZW0s4qxdGlN9eD5g,Tavern '96,501 Broadway,Nashville,FL,37203,37203,36.1592071,-86.7783976,3.0,53
dKfm1sngKAGthtEuW2fVWQ,Starbucks,936 Dekalb Pike,Blue Bell,FL,19422,19422,40.166174,-75.290504,2.5,28
vNUEotvnUX--fUfGWhivGQ,Bevi Seafood,236 N Carrollton Ave,New Orleans,FL,70119,70119,29.9757657,-90.0987492,4.0,340
EGL_tOfRnYeMTxhBV8RxxQ,Original Joe's Restaurant & Bar,2512 Guardian Road NW,Edmonton,CA,T5T 1K8,T5T 1K8,53.5095648,-113.6745811,3.5,32
4x3PvIyHchzq-_RXl45Ifw,E+ROSE Wellness Bodega of Wedgewood - Houston,610 Merritt Ave,Nashville,FL,37203,37203,36.1405107,-86.7703882,5.0,14
gutmUqtDfbNsImXOX3Zo4Q,Otaku South Ramen,"604 Gallatin Ave, Ste 201",Nashville,FL,37206,37206,36.182893,-86.749172,3.5,53
VjiPyjyk6_fr-HO85u174g,Bombay Royal Indian Cuisine,517 W Girard Ave,Philadelphia,CA,19123,19123,39.970533,-75.1457099,2.5,16
FDeHDpcRHrs9L6UxRSnGJA,Formaggio's,5622 Lithia Pinecrest Rd,Lithia,FL,33547,33547,27.860135,-82.197974,4.0,8
k76iJ85psmDFnZ4Q6GjW7Q,Dao Asian Bistro,7075 Hwy 70 S,Nashville,FL,37221,37221,36.07321,-86.918772,4.0,104
guhOH-pqGMPFKeQhijEpbA,2 Wheelin' Gourmet Pizza,311 W Lincoln Hwy,Penndel,FL,19047,19047,40.1570781,-74.9186432,4.0,6
XjjgJb0iyG33CQp4ehnRGQ,Jamila's Mediterranean Tunisian Cuisine,7808 Maple St,New Orleans,CA,70118,70118,29.9425253,-90.1306618,4.5,175
