business_id,num_registros
YCe2g2VBlGS55Ep4fDPyAA,9
YCev16DPeJdZm8RRj9MU6Q,1
YCfMNP_1YCTXTKlrnw44vQ,29
YClFpxtu45XZ3upv9iJW0g,31
YCmUXUd_r0L4qyp6GIiOOQ,2
YCmgbr6xoByCCzAee1FgbA,4
YCqXK6Y3Pu5LNsaBu6Sawg,7
YCqc4n0-S0k5myHs2s7Aew,511
YCrlaAAwOadwtd9W0cH6zg,4
YCus7sTuozlDJhIBf8szzw,8
YCwWrnOh8qUmQbgQ4p02AA,68
YCxJQTkH6BPbYlWc1YDRdA,31
YD2DmMR4flJNCqjZxO6Wvw,1
YD9-VUxnobct_Jv4E9SAvA,1392
YDCufTK2DWZZvQofm4QCqQ,10
YDFRwEUdvZNMBlXukCQGDg,41
YDRFEj2R9Ua-c0j46HCTPQ,233
YDRKemPPNlRfix1CyIrUbQ,9
YDScTinCRYBu7Ox7BYHTkw,38
YDZYS4lKc_N7uZiWUDLO4g,7
YD_eZ4TaFrHYRrJVzOXHfw,2
YDbHD4ndtYN3CynTL1Bi8Q,10
YDfQlJKpocV51jCL5Eavrw,128
YDhKNE3TWoBqHwo9i8gIAg,16
YDisPepPeWeELiVGycxOlw,212
YDlLWQ8Tu0FCIQxEWcaZGA,13
YDo4lOyC4WKFNneiuyCZ6g,24
YDq4238PuPkYhiLkdAZhKQ,78
YDvJjRiY_T_SXWRzsqEt-Q,9
YDzUQuUSE6df4-zPGiu6vw,1
YE1l9L_0xBzq4no3WSlE8w,28
YE2TePip0TxcdquF5hGauQ,5
YE2sNvh9mOBQzPO6pWNnCA,24
YE3E3nFsPo0O7gpMpOL18A,98
YE4HFWXW7EUZmB_vIqAPgQ,41
YE6oTyA5WM9Dx65MTncxCg,2
YE9mXov0rjCVpcZO3bZntA,3
YEAQzv5m87g1MaoEtY9hbw,136
YEDOg0lFYS_H_faTERHgUg,25
YEDzTXQroppZhaaCU_XeHQ,23
YEFK2EKQ43jXkmUCIC-Hpw,17
YEIZTgcM95btX9n_ibeUuA,69
YEIxSk__MGZd3RGRKb3umw,1
YEJh9kUueYsB_OSY11HXUA,21
YEKYKjW8KkAXHytC8d1xYg,81
YELGSK0DfA8gJomqev7Tlg,31
YELKzDctQKZEdZ8WzEzSbQ,84
YEPAyjUfqOuyO6PWOZvxBA,31
YEQh4F5rDIQFKdUvSIVuWg,26
YEQk2NZM5TKqyqgo1rjFsg,104
YEVnFo2zwzgZFJ4vR-bhGQ,3
YEY9q5MGJUdMYnar14nN0g,100
YEa0ztVcdXfelJ4A9eyn2w,87
YEaTQcsR7F3OaSYxqr1pEg,10
YEaXxLE6ErQ43AJsWi-ulw,1
YEefboFNzD6hS2ORNMa1Lg,1
YEf6E3pFPVK-hSiQVUarSg,8
YEhzTdAjGDi2LD3uJpWX8g,3
YEidoUyZ2kyba1AXOUuPnw,35
YEkEbcTgE4lTMH-qHYKsIg,3
YEkqJfNuIMsQHLiXgFXKrw,17
YElR0RVhbQtmH2NaOIUvng,37
YEm3k8nwBOaIGwaqq_NHLw,7
YEnQbFrMIMYnv6eAjX6ELg,20
YEoCF1Vs7as4szsYMJl1FQ,1
YEoluuXn6upTSX8dKyfH0Q,24
YEpxyWyX1JChSjOCxW7a8w,96
YEtYvRH9DBufFGKsM3gW8w,29
YEwmI50bso_LYtuivsdwiA,131
YFC7YwnHb_VlnJ_M7sYlLg,114
YFF9QHuMMi5nT1TtY2L2tw,8
YFFXUI6kHpUW_xqrAIARbg,11
YFHbvwc4TzQQkpkNEQhjiA,2
YFIk4noVT4mrdF2fiEr85w,1
YFIl9ohLnlo05iJn9AuKaA,4
YFLmE4oLGC1U6hinBzfZYg,7
YFMYMfz9L3Wraqb9I9TnfA,9
YFRA3LYnvnS2TUG4-NzrLQ,32
YFXQZpHmdpRCBy6zoKriYQ,54
YFZEUO2lipPqQdWGqPWUew,20
YFZGcztYad6wrIJTxBDs3w,376
YFby6Ccl4y2VX1lxR1I-3w,3
YFdZQQJAKcbwGWNozY_mhQ,17
YFfLmiHikhw6mErZ_s8bhA,2
YFhk4zatEqj4dXcL0fHiZQ,12
YFlc7Zmbk_h6GiAriTnxcg,5
YFmI-4ohcMPB-vW4qc9Wjg,531
YFvlIkP3lwwyiyGY39hihA,36
YFy2pYLTvV8az7GYeuw_Ew,175
YG-nydGJ86c17UGBlrv6_w,48
YG0OOMLP3MWYPKHpkA_mew,2
YG1Xb0QLn9GVJrh88nbSwQ,72
YG1fT80sd9swV0oe1gPh7A,245
YG1mZ0MvtN6EhKYUwg6YTA,13
YG3hyeByOpLjlE-scyFqsA,11
YG9Cx7_g9NRcTAQOA2a9Pg,1
YGEUMBBoNFW7X-z09gFu0A,1344
YGGdLQIb3ai0ojLDkDuP1Q,680
YGPxUDG1CUoSP3lcLGxoew,2
YGTg9qMBkxw7JNnEesV0Mg,15
YGUr57Zf4RYb7mswg32qxg,40
YGVBacpj1YW4q69hlYKoVA,458
YGXFqi5rXB38lKvIYEzn9Q,72
YGXh3EWuaZHWucYfyxQFUg,15
YGa2TcQMYDNsl_9cSdws8g,7
YGdLTubcDfTdhQhyLL8LFQ,163
YGdUUAqeRT5Z7fYkpevEyA,48
YGeAhy-hhi6Z_NquLmNLcA,290
YGei6aJAzDt-UgNlV1n8Ng,3
YGetHN62O183L5Ngvsls2w,2
YGgGefpPTFhgthvQvMAGoQ,658
YGlWTnf8OX1gL0duW41yWQ,5
YGne9VxZ2iR2Em0h8r-RYQ,2
YGoyYWoBqAAMdp0lJoJijg,3
YGp6vEXRRm3DE5GDQJ-WeQ,174
YGqCCxYI_c9N4hMn80zCNw,2
YGqZmBp5T6x8x83U7Ijqow,18
YGwjirTUpePpWeJlvrtU9A,6
YGxpTJ3fcU96uSoL2kHRAA,274
YGygGy-TOboH3I89kQKdeQ,3
YGzbngYB8U2G5kVE5F5dvw,69
YH18wdrECdd-VeFqc5RyjA,10
YH1nhGFJiT6ouc2MXs7BhA,8
YH4q3-gWnglR1vstuEM8nA,1184
YH5KqmYkkrJrPP7kcJjKfg,22
YH5YLkscM9ItJyvDehw-NA,1
YH6OGUhaZKTeTA1y4KJyFg,13
YHBQb_sTi-SoHPCrczEADw,136
YHBeVE5CuScV10Di83rvMg,49
YHErB_BsJrpzy26yCJVxow,51
YHHGQiH06KH4XSlNm_XsEQ,80
YHN77g2zWsEN1F_q9W_WdQ,67
YHOr_9eSbIGhcecc4Uow6Q,64
YHPxfUiU_BF8ieMBsRKLYg,8
YHQPX_8YfXpiJueWN46JeA,23
YHVrrdOqBEwRrW5XiNm3Fw,12
YHau-ky1o9hm1jare21Syw,348
YHbxoIIowZRwFKE3kPQ-5w,7
YHhFZ57hIhypEoDpk3xr1g,4
YHhdddL6_JPz-J_5UuvVNA,113
YHjKcTiuZ2pkBCOgsqoozw,1269
YHlZCtNLplWoXK_eoOs9-g,109
YHp9beWtPWE7mSqch23bBQ,3
YHpaAneR3gxFm6Ol_EKJAg,11
YHpoMRXJatNmnTklfGwUVA,10
YHqsQGotZMlvBW5EdLepmw,1
YHqsi1bQAkTMz9nP64kIdQ,113
YHr4pOlnmAD2-6BBrQgtsA,41
YHrP-o3aTo1JJXGsQovU0A,210
YHtDeYiYlt9UWzBWhsLCdA,11
YHuFgpONo_GfxS2QaiONVg,21
YHvJyyklyzsQhCnbJu7pFA,116
YHx0sYnffw56obntZXd7hA,23
YHxJjmPj7XJVTBZFdiXw2A,41
YHxcukZ3S0EnyB4cJ9y0EA,6
YHyU6HPTx7VaECfs6RIiFw,100
YI28lz_EtAATtHGyXp8Xsg,162
YI2vmuDbRyrK02Y9hvBxPg,21
YI594HdujKJ6qV6_v7STCA,23
YI8vrOZdaAh1s-MhOSpa4Q,14
YI9NPlcOxYm0NA-pgGII7g,21
YI9dMxZrXuKTClsctrjnBg,10
YIBqLXbVO_Ub77wSX9qAmg,24
YICdPG1yr1tzlZBd05xcQQ,72
YIEMDNGadQ53CSwFp9AD3g,25
YIFPGeT3Fxm5l9TAotIAmQ,166
YIJoJcCQyylSHJO41oys9g,4
YIL9rqOuHOkfvoGGUakcQQ,28
YIMPh1-8zKCQ79ZsfocHBA,93
YIMTju0AJRvVl9P3oQtYxg,4
YIMtfRPYdHnmxam9ei_8gg,2
YIMwjlv2S7GwUuIvhyWH-w,5
YINe61BI3QLAYsumGIdjug,14
YIOGQO50NNV1arB8sypd4A,1
YIPz5xwfZXl_6edA4ZdYgA,150
YIT-LA0b7NgseVBY2xrhig,8
YIWBvaCSeIKLcXAQWkvz9w,15
YIZ9hLNcUwbtmbODI7guog,33
YIZydooGCZ73IJRxXVzZ9Q,12
YIa8qCtzOyBlfYLJ_u_d8A,38
YIaZeWePIaddftxUoxRh5g,27
YIbHDmrm1VBxwP5a9-GqSQ,150
YIcj7CK3gxhQ07hWxudZ0g,1
YIcmYL_9pibsCanwtW02gw,24
YIdYc6tQIFRJPNIaPBupYQ,49
YIjZHueh1NZ4bStCz_6d5g,9
YIkhf4VZuuqbZ9lNKvl1XQ,24
YIpr1IHjLQVok6cVaNPs3Q,36
YItdzn46TqsGx2EPY1zNQQ,12
YIv4AhNvWILaOkRMOk_jvw,6
YIvqYO3P7FtIdfVb0LZviQ,49
YIw8EOe-jAs7SW3eSWUvJw,1
YIxuDMyee2bb1vT-eIgOoQ,13
YIyHELV12ph2nRl20i6tYQ,2
YIzZe1ceKi34AXxvAEPqpg,39
YJ-sr_YVhnsZaBl-j9tjCg,691
YJ0QB24_ZfnFhkWyAKMhHw,2
YJ8MigWQlyr9QsUU02XHjw,1
YJ8pBVZ5jpMPeyvEU6j_aA,7
YJB79vHnL-DPR1dBFjXTjQ,8
YJDk7V279i7ZftgJmsj-AQ,2
YJJHFq1_CQnCm_oXcO23Ag,15
YJNGOcElfNbQRZOakqm4lQ,92
YJS-kqID-DoVboE4fTEGlg,49
YJThvDbNpDj7uJNhVYMnRw,140
YJU0Faf-5CR7CwfVicxROg,4
YJUJqez_Sg0hFDEXHYls0Q,30
YJVXMOIKhJjQczWj9YTwrg,158
YJWTfg39ZiOcs5VCBCzBlQ,135
YJYh8-DT7EGjDXhsz3WZpQ,2
YJYrdI7vFs241CZrdkoGaw,103
YJ_qyd6oCw3mfD8qIRvi5w,6
YJfR0uQeBN1Vj7riZjEOJA,1
YJgLVtH4IFzRTrlvTO2_Cw,7
YJhbQKALJFnIJVdWmTeQIA,2
YJkNxfOAphEHeIsoiWBQpg,27
YJkiFbz5CZiZT43kYSjMig,13
YJl92FJSgF9l9gMqClrdLQ,10
YJn2bovQSKI276sOjvqIZw,30
YJn3GKbAvWw_KPXr5BChEA,56
YJn_vbvLVLySH3ZdMYlSsQ,75
YJsxg06slxmdPPax-7Dn4w,94
YJuPoh3kx6orSAGCKhLYHA,18
YJx313YT5ibnMvsqSNhdSw,72
YJytisWskjRixDrm7S1flg,427
YK-pF0TjZBu9q6esscCvrw,4
YK-uJeETM8vj6zlYRGxgiw,69
YK3Kt4It6ACDYC0yrDQdCA,139
YK50LOHGlMqF-QwOz8HnRw,22
YK9kcUVwuI9j00g6o1k7mg,630
YKAcEh3jygrVpxFEugGf1g,30
YKAwKv3xIMNIFpUu9zH73w,63
YKFGSDwaJx1qNYoNf3BarA,446
YKFc7TQQOd90KNHcQ7bZhA,2
YKK2g0Y2vmiOpOb_UANZcg,13
YKLI0slhDMSKTNyvhrLxQw,17
YKONX2W-AIfl8WqhBYrHOQ,26
YKOp8yCwOXVha_RP-vvGag,6
YKPe2GQ9xDuTDIAwBBOaag,4
YKQc1IpoaBfIEyMQCisZ6Q,40
YKRUgPL0dU0ieyB-Kc4C7g,35
YKVS3wATzExiWzNgYAsk2w,11
YKWo9g1-uHJv5-NDWh4uUA,130
YKYbVBFV-fNwV46Kabl7Rw,18
YK_Gdkm7WBTuVfi_CwdFhw,6
YKabQr2Ik2mDtBVvKC5ohA,3
YKb5dfsNf8Qpr_LyKLrQkQ,2
YKdlu7svUINmXIoVsDJiFA,59
YKfY2UGz7L8ZG_HMzW1_Ug,7
YKg4oIQW_v3g9-lG1WHLHw,134
YKgaQks7mIrOcRRkuccZkQ,263
YKhK6rCr7n0c2DaHkaZPDA,30
YKjfQSecit0cLctB__zfLg,100
YKkfFrXqiu9luFUp1VqpBw,1
YKldixS72QacU8TvMquyfA,37
YKpIHFk6zQxWBZSUnJwJxg,6
YKpZ2Ml0NZoYZ5eb3r_Cdg,57
YKpyGbBNjGOa6MDaWW4QOQ,4
YKsxuKccY6lwcyY4koGIzg,1
YKv4lTRRPFJrfh0IfbaO8w,68
YKwryfWLAogdW1EDJESHqg,13
YKxBEJK8HFh771XxhjXFyQ,13
YKzXvWOEZPA2eqvx3dVaAA,150
YKzZukCL2_ealY5An-M36w,17
YL-CUO8ha_U8sKy5IgQyjA,13
YL-Tfi81Gbkxvc3CXB076w,28
YL1G53cVIQERGBcptmkk5g,8
YL50DFkSKhVFyfKZgYQA8Q,122
YL5xstx0C0XP5V_5LRxZuA,95
YL69gqZloZHZ5MGduXk6aA,3
YL7qXiBwKr1q_dzde_xxNw,2
YL81clHTbTLGHp2nfY4y7w,25
YL9hx0kBMYA1PylrbrvAdQ,15
YLEKtE_7n-nz0Bf8HVdW5g,13
YLKRxqxFwME0vywp3CAIpA,114
YLLWDhNYfP1ocOHC5KWBOQ,53
YLOyjCVVOMwqjkNJmV-x7g,9
YLR0La5ptvM2b2F9KHS5-g,7
YLSwgp57_g0sHJ8P9KQSTA,2
YLT5m_7m4KZqPXSyUxmegQ,26
YLYLVY1HuQG1IvYjXyHzww,607
YLYPbD65_LiRLSn8hVlzQQ,247
YLZ6XqKo-cixzMtNMHKEvw,231
YLfXCCCVbUNPB9ZnuFJSpQ,5
YLgi6Knrzh9ZT8t97S2rdQ,5
YLnTB4kllUDfuaYugcB4Dg,35
YLpxJn7Iq1iCXRFmEwvqmg,31
YLqVjWnkTg4VCzdzLkPSwA,10
YLsF9_FuhczytB-3j8GXZA,7
YLwX5RWcZzhV9MDdqqt-oQ,28
YLz6KFm7pwzFOXUbEJYHvg,72
YLzXXcv7udiQMxBkoZ5gHg,5
YLzdt-K1lTH-SaE8j5NqIQ,3
YM-6t6cyFmv7fGGitRij3g,25
YM5JB6Ja47sM9IvmW3vP4Q,10
YM9q2KvGi-YYX1McNo0fYw,18
YMBW51_613HJ5ExUgYOR5Q,3
YMHgoGCz8PYBz2DcIcjYJw,77
YMIl-8E3DATOWOMh0mMz8g,7
YMOCOlONOae4zaiKImTnTQ,793
YMPgp2EUXV0DRFG0M08AvQ,18
YMRnoKYvzokKWUU0vW5DhQ,50
YMT4AGjwPma7wJoV4k-Aug,13
YMWwwyVCuU5LcjeEkEV1dg,18
YMbv9x8yL9X4nEReU0gPIA,58
YMcKcFODf3g4RcHK-19TBA,6
YMcXxFQjxJgFkDURLMA-dw,6
YMdXDiRiNoKEAFen3XUWFw,5
YMei9hfoUxI3sDie4M2IWA,148
YMgQRBrSW9RefB0RQmO9gQ,148
YMgae4QWClowhR3ZE7oXiQ,75
YMhQIKOsqhc8y2cjgO-8EA,3
YMhoK-GYzEzgn8btGl4mQg,257
YMjS9GyClQ9XO2GKhvs39A,11
YMjzdYAbdfJQj4QVh_-hYA,3
YMo-kArYFQu7JhyviZfYSg,65
YMoXwiXIst-pnTYwKgs0Nw,1
YMpbN0co55AtD4wGLkpUbg,8
YMpdvQkoAtWPjAvUQ8AB2w,67
YMqvj4O6VGoisSgzORw-dg,17
YMtSZKXAFVzk0IEdNG9zMw,66
YMvKrVTXHeSPQswWqdwnHQ,22
YMxC4j1vH4e_AbkIM4fHQw,1
YMxOjiZfWyN94L8XkZGPRQ,59
YMykOT39mY2aYf16ErWzvw,1
YMzgbe6DJ_40oSv6_gNLQw,9
YN-b2OjEv-w1HwHSaJm5oA,17
YN3Od6UktX_WJ-TCXoYfvw,76
YN4Kk751tmdvoarGo8z7_A,775
YN4_mb49zZVx6Mc48MxsGg,52
YN5d1Q1oAndalgBb4wmI4A,11
YN5tPeaskeB842WUiQxTrw,46
YN9Xy5xizXoa3y1Lj8KIXQ,54
YNAFgpoVfg1LQmxKpOh8jQ,14
YNAjAJFVqbbQsWBu10keGw,21
YNBFfSUfJIzqha7GdzcueA,16
YNCUUR7GU5I14cle_2XRcA,12
YND7GKaMOCbkz-pH90CVFA,122
YNFkP6HqZxwbv-2YMPyZtQ,3
YNFqCTut2VkD4gFKnxbFAw,1
YNH49gFxfGX6lGz9TiZk9w,29
YNISB608YinVr_-PXWY3hQ,4
YNKGDscQjYLtx9V1IxrfCA,1
YNNEMjMn5F3pI5mKGmax3w,27
YNOas41IfMbTyeDo8bbmvg,1
YNP9czXLpMaEXZh4Bpi1Jw,154
YNPrZDl-OklxhnemnMd-Wg,11
YNRJgyJVtLQwHy2cw3CAhA,3
YNRdAp2K_qIrzLPZzDQmXA,12
YNVPTAR3hw-tsmq3AZhLhg,7
YNVYwlNIdHxnlK-LpHZ8Rw,15
YNWEM2NVocUl6d74yRvpug,2
YNWhBH1dNlzGsrCkueyqIg,1
YN_25qNxgfWOj0y39OvNhQ,15
YN_NU_9yL2mgzUgs1m6uVA,452
YNacAoMJquK55IbqZ4_Ovg,29
YNcVAMg2u10Bad8qiFE-tw,39
YNf4r4U37XGkXavQVNAyHg,1
YNf5RdKCEhBGIAzOzLgirg,38
YNfciRQQmxat-MoGGxmTIw,28
YNgX5_SYHCXSoL9IMdVboA,700
YNjyv0gfOr2g8lbmUpTnKg,282
YNkDhu7Ba36mUR6vN0491g,31
YNl2JK7qqYyHqKc4bbKivg,75
YNl4g2rifOdtaAsxnCQmZA,8
YNm4WrEHejsVIEfkZ0MZFQ,15
YNrdNACH9C6Aue_aAzAndA,1
YNtx9njji4GbnbD56tavdg,9
YNxEN1Z97ENPwefoqlqcQA,26
YNzyPt4RdhDGUDlwxFtTQQ,642
YO0Jx0qePo-uEgA8NXXBTw,427
YO58SEs27fdB-S1yL-fExw,50
YO8x2eqolBivUqck7aatSA,14
YO9Ycz_chfmoW4WI9Ou0ag,1056
YOEsOaiV0AznLshMDg5bJw,74
YOIZPPynvvZe9a5DVOMO-Q,222
YOMdjTmNhLIq3Hn0jBBf7A,3
YOOLwYyibmww2RDFV35ijw,31
YOTLRDo8pAcVk0OnuFt38w,29
YOTkx5tr2ljRNVunf85VSA,44
YOXEnmWir9elB3rxKGPYPw,189
YOZWP7qlFpHn9rodJSFWDw,314
YO_ny7or1CrLdUqHpcY0uA,33
YOdGWNE5nl73AUoWpFvyIg,12
YOgXJGMOxbCaqDGMR818GQ,2
YOiNEC9ERJ9nVBFnhvMilA,2
YOjFXVuOMwIrjK4HjoZuVA,26
YOjYoIWMBFPwFYTcOpp5gg,174
YOjherH1QVBgRYgE4ElTJA,24
YOkrUUey0K8Zy_FWp9gB9g,19
YOmX0JTaEx2PAsLmICM_kQ,9
YOmh25YRJSDuGqt7zjEHEA,423
YOoRj1rr52zP9-KEDnKPOw,4
YOpumwXWBhv31NQMd6p0jw,72
YOqnRHASr8ensibyqqFmSQ,9
YOqryoMizFh1xMHRPnyCLw,124
YOxTp02zpwZcshN-5S_H0A,14
YOxtL5o-E-aHrR4cgSFcSA,73
YP6B1xOHbv3WlvyB7gWwoA,8
YP6IjFUxh9_VcFUWq5ru-g,5
YP7KcNZF72uO5SonF0EdIA,151
YP7Nxt-FsXLnHLjsziAYmw,109
YP7dUMVSmUE8xt-QH6M1aA,9
YP85XFaz4zohx0_F2RuLXg,11
YP8qxvmUKHdgZiJN0oCKLw,2
YPC4QuHJ7mYG_3kzyxdp6A,109
YPCLEZpFyZa-3fw3-bz4Sg,27
YPDKC49bAFHtaHuJLk4aAA,3
YPHDzg1h-PkaxfoppT-iJg,2550
YPIxrihxrRzSSy62FJfElA,139
YPLfRswyryjjW3VJa-SdaA,1369
YPO3NLr89k2mSNgYcPoRrg,118
YPOvU0iB6SCY1y3QRT5HOQ,26
YPQyZIgVJYkASIWA3bq2xA,13
YPTYOQO8Lg9BtHsRwYBY7g,3095
YPVlpFW_WZ5F2vUN_lnkng,5
YPXZROwDFVwusuOE4Wmvzg,13
YPbN3r7X2KmLXDyVPixaVQ,10
YPdX-YCQyoUIAoT0DU-BSw,50
YPekg_V_Ds24fo-ecpwSRQ,30
YPghBSkPwMuAJPf3OK9rQA,28
YPk1gZZGLpC51uFku2O4jA,34
YPk2HzBuz3Pro6snB5l3KA,37
YPkJdsaCgW_qjB_fLU_G9Q,407
YPkpbeciKQ8PC2bkC8b9fg,6
YPmnxentsG-_jBC2koJANQ,12
YPnEWatN77hU9eFYsh1Eag,2
YPnksHT2DQA0AhcxP6udxw,214
YPnt-AsDCDi56OCWnxuklQ,1
YPqEm4opPLuO0A6ZJeJfGw,167
YPs5GMcUS6zOL9Qx1v916w,2
YPuQRzDg3VkJW5n6NOraMw,347
YPw0AxPDkoZBd5vW7l9Bcg,96
YPyS_9di7r8K2SBiAOz4QA,16
YQ-BmAQ57pg4U3zTO9v8jw,40
YQ-UmAmMZieFszKngvcELg,10
YQ1B6Pi7yLw3wBALhWyWGw,23
YQ5JtyN17HiblFCzeBIwrg,12
YQ7hYFB_v61VlVvS_9F2vw,60
YQ8YLemPw01VyKr_MW9kDQ,6
YQ8reQbu8APofA3KK8twhA,12
YQA06LrPTNT9pmk1ukyCow,4
YQA6HXwMl2lice5l-vlK_A,28
YQBfVmfg-zGnUBIMM2RAPA,4
YQD_Gm999Cthin64uLdOdA,23
YQECgha0JeVOyglE9ZTIrA,7
YQGfrfdW3hwobwHGIydiRw,6
YQHpqaCZcBu91WXzmq8qdg,6
YQJznniuBCKrD8LrYE1pYA,21
YQMKMuXNj_lF6K4wWoy4wg,14
YQPLo4wMxc7anXC1b85wHA,2
YQPs6TXnBWr7CXYP0_pnvA,193
YQT01MR6quTMau3AyYmCVA,14
YQT53_5tc_sp3_Xp4c5Ehw,889
YQY1P0_5w-7L7ywjgb1lOg,29
YQb4aDnAm7Ytd6lcxOJk6w,113
YQd-SVdwWiK5-_7S5xwzoA,2256
YQfU5p1kRRaetzeseaM22Q,5
YQhAPNnmKMijkAwjHaLSyQ,47
YQlQ9jJT4zOY-_lW61msLA,41
YQltt29gC_aiYAJIXSkbdA,3
YQmSQs0WDwMDLmU3Yfj0jw,178
YQnSEiOoZeGzBtcnRnUsgg,11
YQrosuaP0uPgTcHAcD0uxA,1
YQtNp8XiefJ1057QODvnzA,11
YQvVAKCpPcOJHwwrMad4KA,200
YQwHqUXZnrMOw4G_TX4N6w,11
YQxZzSbGJl_4Ul2EGXYAqQ,2
YR0nwxBOKk6DiLHNItfsBQ,72
YR2oUTkCwpjUmWU-P4ds3Q,3
YR2zXTi1GZSZnFsbVBtKoQ,1
YR3AkNuUxgR4I13_o5o9Xg,7
YR3GTFuEXoNmhkg7KkZHZQ,8
YR6iBlteQyBKHRkpenQ3OQ,1
YR9qEKublMApsX1NZTg9cw,8
YRBCEpAGjedZVC_6Dw8S0A,356
YRCMEwKNXFW4rSD7ScaWig,2
YRCfQpRKDNFEy1eSmDxK5w,11
YREG51qk4bUoON1yR0enOg,838
YRFi6hi7rcAWUho4fBDoBg,13
YRGDBGSexf1ZEF7P_bTjGg,1
YRIhAzjxRhqusiuMd0QlQg,185
YRKnYylhcx7ItCuc4OQkcQ,19
YRL_KHFae1m7VU5cdx20OA,203
YRMfpDV2P7yZ0N3Nrv5bzQ,13
YRUkqCqFk-Nsf2ZIPVn49Q,13
YRWRq25_XCUeeqSlK1QZLA,10
YRXh29U8FiZt8n-5fe-wuA,9
YRYIopJGcNnUJ61TZXoZHQ,158
YRa-66CRqcZ-nKFfHDpUNw,245
YRgYsL1RP8rLh0GXKHWEnA,12
YRljrs4IpnblRaCHLXjDjA,23
YRnOLFnsKOSnICUgC78qsg,1
YRqYwjYls61ttBWRN2w5fA,5
YRtIyiTUFcEV4Z6CWlUsrw,3
YRufCwfW62MPfoNujR0nnw,40
YRw-uBpdzRZngN6zzoC4WA,13
YRw8RmnSc1olsEFTf5H6Eg,188
YRwpT08JOsezBbBRcvpAGg,24
YRxj9aCXRh-6VtglcNschg,2
YRzx2ZHwMzpw-H3K6P_oOw,22
YS-h8YMuzObjQCmjyLZwiw,11
YS18M5ox3x0tK6uulfydrw,14
YS5l_bRgZxraZNWCeTlZ8A,536
YS7K3x0YFcByLXT2wWDV4g,16
YS7aXT7FbeIFU0SWyz7HZQ,9
YS7dfxgtVeGGX6ZN11gW9g,32
YS9W3bWI7LodsAh1jIh_Iw,5
YSCnMgFyk7w0SpgsmXiAeA,47
YSDC9o7vlqc__O7RCIyfXA,1
YSFx1lwL3jFfYsIV6J2KAA,7
YSGxbx26Kouq-c4Ttz3FZA,91
YSJ2WaubNxMCnlNsZfIQbQ,40
YSJCzGhCyIcmbYawy5CzUQ,9
YSJZZ1_8uHIIV4w44RSllA,304
YSKUg2V5dt1BazwipvPZuw,9
YSL06t6e2iKo4ZHZnCZIxw,165
YSNzRBcsjix427VMq22Yvg,8
YSOEOmo2tvXZBNlclD9ERA,1
YSPiT7F63zjcjL1oPeoMRA,103
YSQkA13M3dVSrWynCqybaA,108
YSRM9nWQn40eg49tSiI-_Q,1245
YSSYgUjVz81AGZzykEAQcw,73
YSTaLnxXEvNhby0SEu-5KA,10
YSVcrRynKPqAglI00RN9xg,19
YS_1Q_G3yjAckM7k30rIVw,3
YSgcojsb2kWHXNLWaGCuBA,2557
YSkSeCmWh5grq4dOrUM7BQ,9
YSmh3UwoCPzoLytbYKYBLw,4
YSq-EslYR6q7_C6eqMtBrQ,10
YSuVRABFuPIy8N91x2yg5Q,32
YSyZipJDgS3D_R0wqPqPhQ,129
YSzpsjzeMvk3UpKTXD25yA,60
YT0A2VuGbOAkhvJmpPXuxQ,213
YT1ZJrFHgwbeZvzOqSe1LA,33
YT1oM3AlNSCjzKvbH8MPWA,490
YT3yvzNUEt8qgDC20K4bXg,14
YT5CjacTllBtvMaMJS3IbA,86
YT6J2VWzVYtlW7sCqNZEfQ,33
YT6ekRGtAIlbulEEVsi--Q,3
YTGywGYr_CSidzCMiakWEA,4
YTHqx3-SkHeMVAB_TbNo6g,27
YTHzHIuIEXDzCAdxRbsXDQ,25
YTJXG-haxhRwkPbXiOB4Ig,7
YTNZzsHBX8pUVqdsDrT9Yg,23
YTO4Mr_8xFmS2cXOpkSYLw,48
YTOjY3_g26WsgQJE5pIFdQ,2
YTQG0s4_cka_V_f1IbkqWg,10
YTQGRkfsuejgq8zRWY4-oQ,8
YTRjS--LvytRSi22xis1CA,29
YTVRcMtQ0-dPkITAHTiZ2w,12
YTYK2xCNJviDtNkXvPx0Yg,23
YTacUh-j5SZaBHh1vqe2dA,2
YTbGUbE8xXl7Hw2ncuBI_g,63
YTc89B2cFhp947z-vSawtQ,50
YTduJrKecZFqoMGASC81Qw,12
YTfcGrp9FRkVSc2YJ0gAtQ,5
YTh5yvU0QWzbsmYVbU84ww,6
YThPJKMXrm7nzd-HNHqUhA,10
YTiwoVQtt-xuTz_c6v_HgA,5
YTlWqhfv3UGxtoa_-p-3gQ,74
YTn3bBU2MMAZ0iZxiEOgNw,18
YTnrqcyhHq9ot4smSewsww,13
YTpZ7YZg-uPRPE76mCYnxg,8
YTpfqZ2P4MRg19J7iVxarQ,27
YTqk2IS-cezsADa2wp7J2w,2
YTsoRrX34rNrSSyc-e9vyw,1
YTuvqfE-3mPb2TtzmiY8Pw,57
YTxOgn-vquErIXTA97Lrlw,12
YTyU61EgZ3BIZGkX5hIg_w,18
YTzjy6kH0-hFum1ZDrE8EQ,19
YU0XzRuCz0CiX3eNaTtwQw,56
YU2l7cNqCSaM0u5cAtQhOw,4
YU2of3dULVS4Lsp7Q1iouw,1
YU5Nm4VeOGuZJm-R3-EV1A,160
